"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-12",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"31.7",",,0","21.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-13",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"31.7",",,0","21.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-14",,,,,,,,,,,,,"14.2",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"27.8",",,0","20.6",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-15",,,,,,,,,,,,,"7.6",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"23.3",",,0","13.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-16",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"21.1",",,0","8.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-17",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"21.1",",,0","11.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-18",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"21.7",",,0","10.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-19",,,,,,,,,,,,,"0.0","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"18.9",",,0","16.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-20",,,,,,,,,,,,,"8.9",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"22.8",",,0","17.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-21",,,,,,,,,,,,,"15.5",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"27.8",",,0","18.9",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-22",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"30.0",",,0","18.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-23",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"31.1",",,0","17.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-24",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"30.0",",,0","17.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-25",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"28.9",",,0","18.9",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-26",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"23.3",",,0","10.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-27",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"22.8",",,0","8.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-28",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"25.0",",,0","11.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-29",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"17.8",",,0","5.6",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-09-30",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"21.1",",,0","3.9",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-01",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"23.3",",,0","7.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-02",,,,,,,,,,,,,"10.2",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"18.9",",,0","13.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-03",,,,,,,,,,,,,"8.6",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"17.2",",,0","10.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-04",,,,,,,,,,,,,"1.3",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"15.0",",,0","2.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-05",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"17.8",",,0","-0.6",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-06",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"23.9",",,0","5.6",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-07",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"25.0",",,0","7.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-08",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"23.3",",,0","11.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-09",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"26.1",",,0","12.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-10",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"26.1",",,0","10.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-11",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"25.6",",,0","11.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-12",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"22.8",",,0","13.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-13",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"24.4",",,0","11.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-14",,,,,,,,,,,,,"13.7",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"17.2",",,0","5.6",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-15",,,,,,,,,,,,,"0.0","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"12.8",",,0","3.9",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-16",,,,,,,,,,,,,"0.0","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"12.8",",,0","3.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-17",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"18.9",",,0","1.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-18",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"23.3",",,0","7.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-19",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"22.8",",,0","5.6",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-20",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"21.7",",,0","9.4",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-21",,,,,,,,,,,,,"11.4",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"15.0",",,0","9.4",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-22",,,,,,,,,,,,,"1.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"14.4",",,0","8.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-23",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"11.7",",,0","3.9",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-24",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"15.6",",,0","1.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-25",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"20.0",",,0","1.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-26",,,,,,,,,,,,,"0.3",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"15.6",",,0","6.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-27",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"13.9",",,0","2.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-28",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"13.9",",,0","-1.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-29",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"19.4",",,0","6.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-30",,,,,,,,,,,,,"0.0","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"22.8",",,0","9.4",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-10-31",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"23.9",",,0","10.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-01",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"17.8",",,0","5.6",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-02",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"16.1",",,0","2.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-03",,,,,,,,,,,,,"0.0","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"23.9",",,0","12.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-04",,,,,,,,,,,,,"0.8",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"23.9",",,0","16.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-05",,,,,,,,,,,,,"0.3",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"26.7",",,0","13.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-06",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"18.9",",,0","10.6",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-07",,,,,,,,,,,,,"8.6",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"13.9",",,0","2.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-08",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"11.7",",,0","-1.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-09",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"6.7",",,0","-2.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-10",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"5.6",",,0","-5.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-11",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"8.3",",,0","-6.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-12",,,,,,,,,,,,,"0.0","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"16.7",",,0","-1.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-13",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"16.1",",,0","10.6",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-14",,,,,,,,,,,,,"7.9",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"15.6",",,0","13.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","1961-11-15",,,,,,,,,,,,,"0.0",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"15.0",",,0","1.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
