target,config_id,n_estimators,learning_rate,max_depth,r2_score,rmse,mae,training_time,r2_std
ss,14,50,0.02,5,0.14362845409140235,2.309127055332534,1.8157251342375058,0.05104764302571615,0.021145303164142322
ss,15,300,0.01,7,0.21478085727330262,2.2108615259564903,1.7541396739288249,0.37841296195983887,0.036546693517489064
ss,16,100,0.02,9,0.2069749481078096,2.2215206376514236,1.7611914468412444,0.14956251780192056,0.04006798394208768
ss,17,50,0.08,9,0.19250246342440794,2.2417960847329272,1.7916053340012394,0.07626589139302571,0.03883159989162363
ss,18,150,0.3,3,-0.030282358191541237,2.5315069807693824,2.026198468778162,0.10632729530334473,0.10004826083736659
ss,19,200,0.01,6,0.19553232640802157,2.2380226077398953,1.768983221166086,0.2284559408823649,0.027238331674117836
ss,20,200,0.08,9,0.14941344027691242,2.3012044702203123,1.8520274891589807,0.30244239171346027,0.028152273574406854
ss,21,200,0.05,4,0.19136228550757806,2.243376414231541,1.791701891742468,0.17334628105163574,0.050118853450861194
ss,22,250,0.08,4,0.15039012789257303,2.2997175323923793,1.843456087616089,0.21432089805603027,0.04890165322928157
ss,23,200,0.05,3,0.19066674354542776,2.244529052812568,1.784609944553912,0.14201871554056802,0.047376835750078894
ss,24,100,0.3,7,-0.0009028029088768245,2.496714129564991,2.0116699357284085,0.1277599334716797,0.038101323889195286
ss,25,200,0.3,5,-0.13438483891628752,2.6575386988074663,2.1274857721464957,0.20217363039652506,0.02338429985453789
ss,26,100,0.02,7,0.20359134704246648,2.226447380254487,1.7593802255265178,0.1272095044453939,0.037961379365395516
ss,27,300,0.3,7,-0.012516226122063934,2.5109392598105984,2.0228433313585135,0.3794132073720296,0.05148908195431361
ss,28,300,0.05,9,0.17863511566865428,2.261438697891562,1.8131759015272901,0.45325732231140137,0.027747007465948798
ss,29,300,0.01,6,0.21333638406470293,2.213005333556658,1.7546973634739758,0.34006603558858234,0.03165919903059551
ss,30,200,0.2,7,0.024638709695707917,2.464371069064632,1.9671564146443092,0.25405406951904297,0.02208185424886275
ss,31,300,0.02,6,0.20457248885919557,2.22522931538068,1.7772292193932795,0.3482876618703206,0.041371255206644926
ss,32,150,0.02,7,0.21158550837274856,2.215169580346769,1.7575417227971382,0.1899100144704183,0.04099180374633814
ss,33,50,0.02,4,0.12324096951127055,2.3365559581793396,1.8365250216453086,0.04368797938028971,0.012807451560105812
ss,34,100,0.02,3,0.15231995387051508,2.2975385193445876,1.8099146374172428,0.07121825218200684,0.011095602314584849
ss,35,400,0.02,9,0.19420801459632223,2.2396117616646354,1.792340715863914,0.6086352666219076,0.039055872935867014
